Record_ID,Timestamp,Building,Floor,Zone,Connected_Users,Bandwidth_Usage_MB,Download_Speed_Mbps,Upload_Speed_Mbps,Latency_ms,Packet_Loss_Percent,Signal_Strength_dBm,Weather,Event_Occurring,Congestion_Status,Traffic_Level,Network_Health
5881,2025-02-08 10:42:00,AI_BLOCK,FLOOR2,GenAI Lab,235,2367.3,20.75,16.25,160.75,5.3,-62.0,Cloudy,No_Event,High,Heavy,Poor
5882,2025-10-30 21:33:00,MAIN_BLOCK,FLOOR2,Computer Lab,90,919.91,100.5,52.5,66.5,3.8,-66.0,Cloudy,FlashMob,Low,Light,Good
5883,2025-10-29 04:11:00,MAIN_BLOCK,FLOOR1,Auditorium,189,2166.84,46.05,27.75,130.85,4.99,-41.0,Sunny,Freshwarite,High,Heavy,Poor
5884,2025-11-19 06:53:00,MECH_BLOCK,GROUND,CAD Lab,41,602.22,127.45,64.75,34.65,2.92,-71.0,Cloudy,No_Event,Low,Light,Excellent
5885,2025-02-22 08:27:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,74,693.01,109.3,56.5,56.1,2.56,-47.0,Cloudy,FlashMob,Low,Light,Excellent
5886,2025-03-12 14:24:00,MAIN_BLOCK,GROUND,Classroom,119,1198.6,84.55,45.25,85.35,4.02,-72.0,Sunny,Culturals,Medium,Moderate,Good
5887,2025-05-03 17:45:00,MAIN_BLOCK,FLOOR2,IT Project Lab,44,296.72,125.8,64.0,36.6,2.15,-50.0,Cloudy,No_Event,Low,Light,Excellent
5888,2025-01-31 07:07:00,BUS_AREA,GROUND,Bus Bay,53,724.5,120.85,61.75,42.45,2.86,-50.0,Rainy,Thiran,Low,Light,Excellent
5889,2025-06-14 22:02:00,MECH_BLOCK,FLOOR3,Lab,60,538.74,117.0,60.0,47.0,2.15,-52.0,Rainy,No_Event,Low,Light,Excellent
5890,2025-10-31 18:35:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,91,733.91,99.95,52.25,67.15,3.62,-49.0,Cloudy,No_Event,Low,Light,Good
5891,2025-05-14 18:46:00,HOSTEL_GIRLS,GROUND,Hostel,261,2173.06,8.0,9.75,177.65,7.47,-65.0,Cloudy,No_Event,High,Heavy,Poor
5892,2025-12-14 11:29:00,MECH_BLOCK,GROUND,FABLAB,190,1926.12,45.5,27.5,131.5,5.95,-65.0,Cloudy,No_Event,High,Heavy,Poor
5893,2025-09-29 10:06:00,MECH_BLOCK,GROUND,FABLAB,186,2548.55,47.7,28.5,128.9,6.02,-72.0,Cloudy,Thiran,High,Heavy,Poor
5894,2025-05-09 16:07:00,MECH_BLOCK,GROUND,CAD Lab,171,2529.92,55.95,32.25,119.15,4.84,-50.0,Cloudy,No_Event,Medium,Moderate,Poor
5895,2025-04-26 21:28:00,AI_BLOCK,FLOOR3,Cyber Lab,69,676.01,112.05,57.75,52.85,1.95,-80.0,Cloudy,No_Event,Low,Light,Excellent
5896,2025-08-19 15:44:00,HOSTEL_GIRLS,GROUND,Hostel,53,571.35,120.85,61.75,42.45,1.81,-55.0,Rainy,Thiran,Low,Light,Excellent
5897,2025-06-03 10:13:00,AI_BLOCK,FLOOR2,GenAI Lab,117,937.38,85.65,45.75,84.05,4.48,-76.0,Rainy,Thiran,Medium,Moderate,Good
5898,2025-09-22 10:54:00,AI_BLOCK,FLOOR1,Classroom,165,1726.34,59.25,33.75,115.25,4.02,-74.0,Rainy,No_Event,Medium,Moderate,Poor
5899,2025-05-29 13:42:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,163,2370.29,60.35,34.25,113.95,4.56,-56.0,Cloudy,No_Event,Medium,Moderate,Poor
5900,2025-04-21 04:59:00,HOSTEL_GIRLS,GROUND,Hostel,107,1271.86,91.15,48.25,77.55,4.22,-50.0,Rainy,No_Event,Medium,Moderate,Good
5901,2025-02-07 04:19:00,MECH_BLOCK,GROUND,Lab,44,608.81,125.8,64.0,36.6,2.06,-71.0,Cloudy,Thiran,Low,Light,Excellent
5902,2025-02-24 11:28:00,MAIN_BLOCK,FLOOR3,Classroom,167,2497.65,58.15,33.25,116.55,5.61,-58.0,Rainy,Thiran,Medium,Moderate,Poor
5903,2025-09-26 04:30:00,MECH_BLOCK,FLOOR2,Lab,91,662.98,99.95,52.25,67.15,3.58,-46.0,Sunny,No_Event,Low,Light,Good
5904,2025-01-29 00:33:00,AI_BLOCK,FLOOR2,Synapse Studio,119,1708.12,84.55,45.25,85.35,4.39,-49.0,Cloudy,No_Event,Medium,Moderate,Good
5905,2025-02-24 18:51:00,AI_BLOCK,GROUND,Robospace,40,474.91,128.0,65.0,34.0,2.98,-60.0,Cloudy,No_Event,Low,Light,Excellent
5906,2025-04-08 13:50:00,AI_BLOCK,FLOOR3,Data Visualization Lab,153,1417.69,65.85,36.75,107.45,5.4,-36.0,Sunny,Culturals,Medium,Moderate,Poor
5907,2025-06-01 10:44:00,AI_BLOCK,FLOOR2,GenAI Lab,180,1628.56,51.0,30.0,125.0,5.31,-73.0,Sunny,No_Event,High,Heavy,Poor
5908,2025-06-05 17:26:00,AI_BLOCK,FLOOR2,Synapse Studio,108,1346.19,90.6,48.0,78.2,3.22,-57.0,Sunny,No_Event,Medium,Moderate,Good
5909,2025-12-06 14:56:00,AI_BLOCK,FLOOR1,Classroom,131,1403.13,77.95,42.25,93.15,3.89,-74.0,Cloudy,FlashMob,Medium,Moderate,Good
5910,2025-04-19 18:27:00,MECH_BLOCK,FLOOR2,Lab,46,452.0,124.7,63.5,37.9,3.12,-71.0,Sunny,No_Event,Low,Light,Excellent
5911,2025-07-13 06:13:00,MAIN_BLOCK,GROUND,Chemistry Lab,114,1345.68,87.3,46.5,82.1,3.7,-47.0,Rainy,Culturals,Medium,Moderate,Good
5912,2025-04-14 01:54:00,BUS_AREA,GROUND,Bus Bay,51,440.53,121.95,62.25,41.15,2.62,-70.0,Cloudy,No_Event,Low,Light,Excellent
5913,2025-07-11 10:40:00,MECH_BLOCK,FLOOR2,Lab,159,2268.24,62.55,35.25,111.35,3.88,-50.0,Sunny,Thiran,Medium,Moderate,Poor
5914,2025-09-25 13:39:00,MAIN_BLOCK,GROUND,Library,135,1818.83,75.75,41.25,95.75,4.55,-76.0,Sunny,No_Event,Medium,Moderate,Good
5915,2025-10-27 07:55:00,MECH_BLOCK,GROUND,CAD Lab,48,448.16,123.6,63.0,39.2,1.75,-43.0,Rainy,Culturals,Low,Light,Excellent
5916,2025-11-15 13:42:00,MECH_BLOCK,FLOOR1,Classroom,131,1565.22,77.95,42.25,93.15,5.11,-59.0,Sunny,Freshwarite,Medium,Moderate,Good
5917,2025-03-20 07:07:00,AMENITY,GROUND,Music Room,114,1587.31,87.3,46.5,82.1,3.92,-72.0,Sunny,No_Event,Medium,Moderate,Good
5918,2025-09-20 22:17:00,BUS_AREA,GROUND,Bus Bay,40,554.59,128.0,65.0,34.0,2.68,-76.0,Cloudy,FlashMob,Low,Light,Excellent
5919,2025-02-15 00:07:00,MECH_BLOCK,FLOOR3,Lab,52,633.08,121.4,62.0,41.8,2.61,-76.0,Cloudy,No_Event,Low,Light,Excellent
5920,2025-10-30 00:54:00,BUS_AREA,GROUND,Bus Bay,69,1014.43,95.55,57.75,52.85,2.84,-75.0,Sunny,No_Event,Low,Light,Excellent
5921,2025-04-07 00:35:00,AI_BLOCK,FLOOR3,Data Visualization Lab,113,1197.43,87.85,46.75,81.45,3.37,-48.0,Rainy,No_Event,Medium,Moderate,Good
5922,2025-12-28 17:46:00,MARIO,GROUND,Snack Corner,51,710.69,121.95,62.25,41.15,2.78,-39.0,Rainy,No_Event,Low,Light,Excellent
5923,2025-10-14 06:20:00,MECH_BLOCK,FLOOR1,Classroom,64,873.97,114.8,59.0,49.6,1.91,-53.0,Rainy,Thiran,Low,Light,Excellent
5924,2025-05-13 20:50:00,AI_BLOCK,FLOOR2,Classroom,118,1640.47,85.1,45.5,84.7,4.27,-58.0,Sunny,No_Event,Medium,Moderate,Good
5925,2025-01-01 21:26:00,MAIN_BLOCK,FLOOR2,Computer Lab,100,813.92,95.0,50.0,73.0,3.01,-36.0,Sunny,No_Event,Medium,Moderate,Good
5926,2025-02-05 14:27:00,BUS_AREA,GROUND,Bus Bay,82,1065.63,104.9,54.5,61.3,2.62,-68.0,Sunny,No_Event,Low,Light,Good
5927,2025-07-10 06:21:00,AI_BLOCK,FLOOR3,Cyber Lab,69,1020.77,112.05,57.75,52.85,2.54,-58.0,Rainy,No_Event,Low,Light,Excellent
5928,2025-12-01 08:18:00,AI_BLOCK,FLOOR1,Classroom,68,624.48,112.6,58.0,52.2,2.25,-37.0,Rainy,FlashMob,Low,Light,Excellent
5929,2025-08-06 17:47:00,MECH_BLOCK,FLOOR3,Lab,73,509.33,109.85,56.75,55.45,1.98,-47.0,Rainy,No_Event,Low,Light,Excellent
5930,2025-09-14 05:39:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,105,981.88,92.25,48.75,76.25,3.37,-38.0,Rainy,FlashMob,Medium,Moderate,Good
5931,2025-12-01 14:58:00,MARIO,GROUND,Snack Corner,217,3234.65,30.65,20.75,149.05,6.21,-80.0,Cloudy,Culturals,High,Heavy,Poor
5932,2025-11-15 22:50:00,MAIN_BLOCK,FLOOR1,Classroom,94,601.61,98.3,51.5,69.1,3.75,-36.0,Cloudy,No_Event,Low,Light,Good
5933,2025-09-29 04:20:00,AI_BLOCK,FLOOR3,Cyber Lab,84,926.6,103.8,54.0,62.6,3.82,-70.0,Cloudy,FlashMob,Low,Light,Good
5934,2025-03-30 17:17:00,AI_BLOCK,FLOOR2,Synapse Studio,62,783.15,115.9,59.5,48.3,3.55,-60.0,Cloudy,No_Event,Low,Light,Excellent
5935,2025-11-14 02:07:00,AI_BLOCK,FLOOR1,ML Lab,85,574.53,103.25,53.75,63.25,3.28,-53.0,Cloudy,Culturals,Low,Light,Good
5936,2025-01-08 13:40:00,MECH_BLOCK,FLOOR1,Classroom,102,1469.36,95.55,49.5,74.3,2.86,-37.0,Cloudy,No_Event,Medium,Moderate,Good
5937,2025-07-19 14:01:00,MARIO,GROUND,Snack Corner,163,2063.04,60.35,34.25,113.95,3.88,-67.0,Rainy,FlashMob,Medium,Moderate,Poor
5938,2025-01-18 13:50:00,MECH_BLOCK,GROUND,FABLAB,143,2094.94,71.35,39.25,100.95,4.88,-72.0,Cloudy,No_Event,Medium,Moderate,Poor
5939,2025-06-01 09:32:00,MAIN_BLOCK,FLOOR1,Classroom,185,1972.45,48.25,28.75,128.25,4.45,-75.0,Sunny,Culturals,High,Heavy,Poor
5940,2025-09-09 07:04:00,AMENITY,GROUND,Music Room,50,544.99,122.5,62.5,40.5,2.4,-42.0,Cloudy,No_Event,Low,Light,Excellent
5941,2025-06-23 00:37:00,AI_BLOCK,FLOOR2,Synapse Studio,60,493.01,117.0,60.0,47.0,3.69,-75.0,Rainy,No_Event,Low,Light,Excellent
5942,2025-11-23 02:03:00,AI_BLOCK,FLOOR2,Vista Hall,263,1870.77,8.0,9.25,178.95,6.75,-67.0,Cloudy,Freshwarite,High,Heavy,Poor
5943,2025-09-17 13:18:00,MAIN_BLOCK,FLOOR2,IT Project Lab,182,2008.53,49.9,29.5,126.3,5.95,-48.0,Rainy,No_Event,High,Heavy,Poor
5944,2025-06-23 15:53:00,AI_BLOCK,FLOOR2,GenAI Lab,94,607.5,98.3,51.5,69.1,3.98,-67.0,Rainy,Culturals,Low,Light,Good
5945,2025-04-22 13:17:00,BUS_AREA,GROUND,Bus Bay,40,287.22,128.0,65.0,34.0,1.68,-62.0,Sunny,No_Event,Low,Light,Excellent
5946,2025-11-09 14:54:00,MECH_BLOCK,GROUND,FABLAB,86,631.69,102.7,53.5,63.9,2.86,-53.0,Rainy,No_Event,Low,Light,Good
5947,2025-04-20 14:53:00,MAIN_BLOCK,GROUND,Chemistry Lab,79,777.84,106.55,55.25,59.35,3.73,-56.0,Cloudy,No_Event,Low,Light,Excellent
5948,2025-08-22 15:18:00,AI_BLOCK,FLOOR3,Cyber Lab,112,1009.49,88.4,47.0,80.8,4.33,-44.0,Cloudy,No_Event,Medium,Moderate,Good
5949,2025-01-28 11:24:00,AI_BLOCK,FLOOR1,Classroom,191,1915.64,44.95,27.25,132.15,5.73,-43.0,Rainy,No_Event,High,Heavy,Poor
5950,2025-07-16 20:33:00,MARIO,GROUND,Snack Corner,40,337.82,128.0,65.0,34.0,3.11,-78.0,Sunny,Freshwarite,Low,Light,Excellent
5951,2025-09-30 15:09:00,MAIN_BLOCK,FLOOR3,Classroom,152,1279.89,66.4,37.0,106.8,4.75,-56.0,Rainy,Thiran,Medium,Moderate,Poor
5952,2025-02-09 00:23:00,BUS_AREA,GROUND,Bus Bay,114,1401.08,87.3,46.5,82.1,4.51,-43.0,Sunny,No_Event,Medium,Moderate,Good
5953,2025-01-07 10:00:00,MAIN_BLOCK,GROUND,Library,115,779.43,86.75,46.25,82.75,3.07,-48.0,Sunny,No_Event,Medium,Moderate,Good
5954,2025-03-01 06:12:00,MECH_BLOCK,GROUND,Lab,104,1347.16,92.8,49.0,75.6,2.99,-49.0,Rainy,No_Event,Medium,Moderate,Good
5955,2025-11-03 15:54:00,MAIN_BLOCK,FLOOR2,Computer Lab,73,712.12,109.85,56.75,55.45,3.42,-51.0,Cloudy,No_Event,Low,Light,Excellent
5956,2025-02-23 06:22:00,AI_BLOCK,FLOOR2,Synapse Studio,55,501.54,119.75,61.25,43.75,1.74,-38.0,Cloudy,No_Event,Low,Light,Excellent
5957,2025-08-03 15:27:00,MAIN_BLOCK,GROUND,Chemistry Lab,194,2165.05,43.3,26.5,134.1,6.29,-60.0,Sunny,No_Event,High,Heavy,Poor
5958,2025-10-03 10:55:00,AI_BLOCK,GROUND,AI Lab,187,2130.46,47.15,28.25,129.55,5.99,-60.0,Sunny,No_Event,High,Heavy,Poor
5959,2025-07-01 21:35:00,AI_BLOCK,FLOOR2,Synapse Studio,107,1154.91,91.15,48.25,77.55,4.32,-57.0,Sunny,No_Event,Medium,Moderate,Good
5960,2025-01-06 06:14:00,MECH_BLOCK,FLOOR2,Library,41,310.09,127.45,64.75,34.65,2.49,-65.0,Rainy,No_Event,Low,Light,Excellent
5961,2025-03-06 13:15:00,AI_BLOCK,FLOOR2,GenAI Lab,78,887.5,107.1,55.5,58.7,3.76,-38.0,Rainy,Thiran,Low,Light,Excellent
5962,2025-05-14 07:57:00,AI_BLOCK,FLOOR2,GenAI Lab,112,703.62,88.4,47.0,80.8,3.56,-39.0,Rainy,No_Event,Medium,Moderate,Good
5963,2025-03-17 17:11:00,MECH_BLOCK,FLOOR3,Lab,113,808.93,87.85,46.75,81.45,3.83,-45.0,Cloudy,No_Event,Medium,Moderate,Good
5964,2025-05-07 01:51:00,MECH_BLOCK,FLOOR3,Lab,58,716.78,118.1,60.5,45.7,2.22,-80.0,Rainy,No_Event,Low,Light,Excellent
5965,2025-08-02 09:06:00,MAIN_BLOCK,FLOOR2,IT Project Lab,206,2045.85,36.7,23.5,141.9,5.38,-67.0,Rainy,No_Event,High,Heavy,Poor
5966,2025-07-14 09:03:00,MARIO,GROUND,Snack Corner,115,1195.07,86.75,46.25,82.75,3.88,-52.0,Rainy,No_Event,Medium,Moderate,Good
5967,2025-03-01 23:44:00,AI_BLOCK,FLOOR2,Synapse Studio,85,937.32,103.25,53.75,63.25,2.66,-42.0,Cloudy,No_Event,Low,Light,Good
5968,2025-12-09 05:39:00,MAIN_BLOCK,FLOOR1,Classroom,62,624.45,95.55,59.5,48.3,3.26,-78.0,Rainy,Freshwarite,Low,Light,Excellent
5969,2025-03-15 03:06:00,AI_BLOCK,FLOOR3,Data Visualization Lab,48,397.12,123.6,63.0,39.2,3.37,-74.0,Cloudy,Culturals,Low,Light,Excellent
5970,2025-05-03 12:04:00,MECH_BLOCK,FLOOR2,Library,130,1663.08,78.5,42.5,92.5,4.61,-42.0,Cloudy,No_Event,Medium,Moderate,Good
5971,2025-03-13 05:07:00,MAIN_BLOCK,GROUND,Library,79,817.58,106.55,55.25,59.35,2.49,-47.0,Rainy,No_Event,Low,Light,Excellent
5972,2025-02-21 23:04:00,MAIN_BLOCK,FLOOR1,Classroom,56,679.23,119.2,61.0,44.4,3.43,-51.0,Rainy,No_Event,Low,Light,Excellent
5973,2025-12-13 01:45:00,MECH_BLOCK,FLOOR2,Library,105,1210.41,92.25,48.75,76.25,3.36,-64.0,Rainy,No_Event,Medium,Moderate,Good
5974,2025-07-17 15:20:00,MECH_BLOCK,GROUND,CAD Lab,163,2383.01,60.35,34.25,113.95,4.26,-54.0,Sunny,Thiran,Medium,Moderate,Poor
5975,2025-02-17 15:25:00,AI_BLOCK,FLOOR3,Cyber Lab,111,1162.9,88.95,47.25,80.15,4.69,-39.0,Rainy,No_Event,Medium,Moderate,Good
5976,2025-02-08 13:40:00,AI_BLOCK,FLOOR2,GenAI Lab,183,2060.52,49.35,29.25,126.95,4.5,-39.0,Cloudy,FlashMob,High,Heavy,Poor
5977,2025-02-18 01:13:00,MAIN_BLOCK,FLOOR1,Auditorium,45,615.36,125.25,63.75,37.25,1.61,-74.0,Cloudy,No_Event,Low,Light,Excellent
5978,2025-06-09 18:53:00,AI_BLOCK,FLOOR2,Vista Hall,239,2631.14,18.55,15.25,163.35,5.7,-43.0,Sunny,FlashMob,High,Heavy,Poor
5979,2025-02-03 16:35:00,AI_BLOCK,FLOOR2,GenAI Lab,181,1227.51,50.45,29.75,125.65,5.22,-78.0,Cloudy,Culturals,High,Heavy,Poor
5980,2025-04-20 12:55:00,MAIN_BLOCK,GROUND,Chemistry Lab,199,2231.02,40.55,25.25,137.35,6.22,-69.0,Rainy,No_Event,High,Heavy,Poor
5981,2025-08-31 20:51:00,AI_BLOCK,GROUND,Robospace,62,517.77,115.9,59.5,48.3,2.87,-36.0,Cloudy,FlashMob,Low,Light,Excellent
5982,2025-05-16 17:40:00,MARIO,GROUND,Snack Corner,112,973.36,88.4,47.0,80.8,3.41,-76.0,Cloudy,FlashMob,Medium,Moderate,Good
5983,2025-10-10 20:39:00,AI_BLOCK,FLOOR2,Vista Hall,217,1975.87,30.65,20.75,149.05,6.39,-78.0,Sunny,Thiran,High,Heavy,Poor
5984,2025-09-03 19:45:00,AMENITY,GROUND,Music Room,111,851.8,88.95,47.25,80.15,3.43,-37.0,Sunny,No_Event,Medium,Moderate,Good
5985,2025-08-04 09:03:00,AMENITY,GROUND,Food Court,52,680.67,121.4,62.0,41.8,3.19,-43.0,Cloudy,No_Event,Low,Light,Excellent
5986,2025-11-05 01:25:00,AI_BLOCK,GROUND,AI Lab,54,741.01,95.55,61.5,43.1,2.54,-61.0,Sunny,No_Event,Low,Light,Excellent
5987,2025-08-26 04:51:00,MAIN_BLOCK,FLOOR1,Auditorium,114,1520.37,87.3,46.5,82.1,3.74,-70.0,Sunny,No_Event,Medium,Moderate,Good
5988,2025-01-26 19:31:00,MAIN_BLOCK,GROUND,Chemistry Lab,67,554.94,113.15,58.25,51.55,3.81,-59.0,Rainy,Culturals,Low,Light,Excellent
5989,2025-04-10 10:15:00,AMENITY,GROUND,Music Room,77,812.42,107.65,55.75,58.05,3.7,-60.0,Cloudy,Freshwarite,Low,Light,Excellent
5990,2025-04-30 21:32:00,MECH_BLOCK,GROUND,CAD Lab,118,884.5,85.1,45.5,84.7,3.44,-73.0,Rainy,FlashMob,Medium,Moderate,Good
5991,2025-03-20 03:48:00,AMENITY,GROUND,Food Court,333,4532.92,8.0,5.0,224.45,7.61,-37.0,Sunny,Freshwarite,High,Heavy,Poor
5992,2025-11-10 00:34:00,MAIN_BLOCK,FLOOR1,Auditorium,84,1164.75,103.8,54.0,62.6,2.54,-41.0,Sunny,No_Event,Low,Light,Good
5993,2025-01-17 19:43:00,MAIN_BLOCK,GROUND,Chemistry Lab,57,387.42,118.65,60.75,45.05,3.12,-78.0,Sunny,No_Event,Low,Light,Excellent
5994,2025-04-02 06:48:00,AI_BLOCK,FLOOR2,Vista Hall,271,3106.55,8.0,7.25,184.15,7.27,-79.0,Rainy,FlashMob,High,Heavy,Poor
5995,2025-09-07 09:06:00,HOSTEL_BOYS,GROUND,Hostel,40,499.27,128.0,65.0,34.0,2.55,-45.0,Sunny,No_Event,Low,Light,Excellent
5996,2025-09-21 13:31:00,MAIN_BLOCK,GROUND,Classroom,124,973.59,81.8,44.0,88.6,4.94,-73.0,Sunny,Culturals,Medium,Moderate,Good
5997,2025-02-06 08:16:00,BUS_AREA,GROUND,Bus Bay,93,1175.7,98.85,51.75,68.45,3.35,-67.0,Cloudy,No_Event,Low,Light,Good
5998,2025-01-18 00:06:00,AI_BLOCK,FLOOR2,Classroom,47,614.67,95.55,63.25,38.55,2.03,-49.0,Cloudy,No_Event,Low,Light,Excellent
5999,2025-11-06 02:24:00,MECH_BLOCK,FLOOR3,Lab,114,1194.81,87.3,46.5,82.1,2.78,-43.0,Sunny,Thiran,Medium,Moderate,Good
6000,2025-09-02 21:20:00,MAIN_BLOCK,FLOOR3,Classroom,51,425.51,121.95,62.25,41.15,3.16,-55.0,Cloudy,No_Event,Low,Light,Excellent
6001,2025-10-08 02:20:00,BUS_AREA,GROUND,Bus Bay,56,619.84,119.2,61.0,44.4,3.08,-65.0,Cloudy,Culturals,Low,Light,Excellent
6002,2025-05-28 20:11:00,MECH_BLOCK,FLOOR2,Lab,90,1055.99,100.5,52.5,66.5,2.41,-53.0,Rainy,No_Event,Low,Light,Good
6003,2025-05-20 08:12:00,MAIN_BLOCK,GROUND,Chemistry Lab,52,750.87,121.4,62.0,41.8,2.69,-72.0,Sunny,Culturals,Low,Light,Excellent
6004,2025-01-19 04:21:00,MECH_BLOCK,FLOOR3,Lab,81,763.21,105.45,54.75,60.65,3.83,-78.0,Rainy,Freshwarite,Low,Light,Good
6005,2025-05-03 12:59:00,MAIN_BLOCK,GROUND,Chemistry Lab,140,1495.75,73.0,40.0,99.0,3.49,-70.0,Rainy,No_Event,Medium,Moderate,Good
6006,2025-01-05 09:19:00,AMENITY,GROUND,Music Room,78,1164.98,107.1,55.5,58.7,3.12,-77.0,Cloudy,Thiran,Low,Light,Excellent
6007,2025-12-02 23:01:00,AI_BLOCK,FLOOR3,Data Visualization Lab,99,1444.04,95.55,50.25,72.35,3.98,-61.0,Cloudy,FlashMob,Low,Light,Good
6008,2025-01-21 12:43:00,MAIN_BLOCK,FLOOR1,Classroom,160,1023.55,62.0,35.0,112.0,4.63,-61.0,Rainy,No_Event,Medium,Moderate,Poor
6009,2025-05-18 23:22:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,113,1017.64,87.85,46.75,81.45,2.97,-49.0,Rainy,No_Event,Medium,Moderate,Good
6010,2025-11-06 23:40:00,MAIN_BLOCK,FLOOR2,Computer Lab,67,642.05,113.15,58.25,51.55,3.01,-50.0,Rainy,Thiran,Low,Light,Excellent
6011,2025-07-19 19:48:00,MAIN_BLOCK,FLOOR2,IT Project Lab,84,829.95,103.8,54.0,62.6,3.24,-58.0,Sunny,Thiran,Low,Light,Good
6012,2025-04-26 11:44:00,MAIN_BLOCK,GROUND,Classroom,184,2164.23,95.55,29.0,127.6,6.16,-78.0,Cloudy,Freshwarite,High,Heavy,Poor
6013,2025-04-20 01:42:00,MAIN_BLOCK,FLOOR1,Classroom,89,1054.09,101.05,52.75,65.85,3.31,-43.0,Cloudy,Thiran,Low,Light,Good
6014,2025-06-30 03:42:00,AI_BLOCK,FLOOR2,GenAI Lab,96,844.12,97.2,51.0,70.4,4.41,-40.0,Cloudy,Thiran,Low,Light,Good
6015,2025-02-28 00:12:00,AI_BLOCK,FLOOR2,GenAI Lab,115,1106.21,86.75,46.25,82.75,3.51,-42.0,Cloudy,FlashMob,Medium,Moderate,Good
6016,2025-08-30 13:27:00,AI_BLOCK,GROUND,AI Lab,107,1278.15,91.15,48.25,77.55,4.39,-62.0,Cloudy,No_Event,Medium,Moderate,Good
6017,2025-05-11 14:51:00,AI_BLOCK,FLOOR1,Classroom,136,962.58,75.2,41.0,96.4,4.31,-55.0,Sunny,No_Event,Medium,Moderate,Good
6018,2025-01-30 10:39:00,BUS_AREA,GROUND,Bus Bay,63,397.2,115.35,59.25,48.95,2.34,-61.0,Cloudy,FlashMob,Low,Light,Excellent
6019,2025-12-05 02:53:00,BUS_AREA,GROUND,Bus Bay,68,1010.44,112.6,58.0,52.2,2.16,-80.0,Rainy,No_Event,Low,Light,Excellent
6020,2025-10-21 05:27:00,MECH_BLOCK,FLOOR2,Library,106,704.11,91.7,48.5,76.9,3.56,-71.0,Cloudy,Freshwarite,Medium,Moderate,Good
6021,2025-01-09 03:42:00,MAIN_BLOCK,FLOOR2,Code Studio,108,1337.24,90.6,48.0,78.2,3.65,-47.0,Rainy,Culturals,Medium,Moderate,Good
6022,2025-04-17 07:54:00,MECH_BLOCK,GROUND,CAD Lab,107,863.37,91.15,48.25,77.55,3.74,-74.0,Sunny,FlashMob,Medium,Moderate,Good
6023,2025-07-28 02:43:00,MAIN_BLOCK,GROUND,Chemistry Lab,54,343.48,120.3,61.5,43.1,2.96,-79.0,Sunny,FlashMob,Low,Light,Excellent
6024,2025-12-20 07:46:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,48,600.95,123.6,63.0,39.2,2.8,-80.0,Rainy,No_Event,Low,Light,Excellent
6025,2025-03-07 08:54:00,MECH_BLOCK,GROUND,CAD Lab,104,919.27,92.8,49.0,75.6,3.82,-70.0,Cloudy,No_Event,Medium,Moderate,Good
6026,2025-12-12 00:35:00,MAIN_BLOCK,FLOOR1,Classroom,78,884.15,107.1,55.5,58.7,3.43,-53.0,Cloudy,No_Event,Low,Light,Excellent
6027,2025-11-18 01:33:00,MAIN_BLOCK,FLOOR2,Computer Lab,74,923.53,109.3,56.5,56.1,2.96,-40.0,Cloudy,No_Event,Low,Light,Excellent
6028,2025-07-28 10:20:00,MAIN_BLOCK,FLOOR1,Classroom,183,2581.59,49.35,29.25,126.95,5.44,-61.0,Rainy,No_Event,High,Heavy,Poor
6029,2025-04-19 00:31:00,AMENITY,GROUND,Food Court,55,536.64,119.75,61.25,43.75,1.73,-70.0,Cloudy,No_Event,Low,Light,Excellent
6030,2025-10-18 04:07:00,MAIN_BLOCK,FLOOR1,Auditorium,79,683.85,106.55,55.25,59.35,3.0,-75.0,Cloudy,No_Event,Low,Light,Excellent
6031,2025-02-10 02:12:00,HOSTEL_GIRLS,GROUND,Hostel,98,630.48,96.1,50.5,71.7,3.66,-66.0,Rainy,No_Event,Low,Light,Good
6032,2025-05-17 10:11:00,MAIN_BLOCK,FLOOR2,Computer Lab,165,1462.42,59.25,33.75,115.25,4.44,-69.0,Rainy,Freshwarite,Medium,Moderate,Poor
6033,2025-11-23 12:33:00,MAIN_BLOCK,GROUND,Chemistry Lab,150,998.21,67.5,37.5,105.5,4.45,-80.0,Cloudy,Culturals,Medium,Moderate,Poor
6034,2025-10-10 10:33:00,MECH_BLOCK,FLOOR3,Lab,159,1181.31,62.55,35.25,111.35,4.03,-38.0,Sunny,No_Event,Medium,Moderate,Poor
6035,2025-01-16 13:08:00,MAIN_BLOCK,FLOOR3,Classroom,107,851.0,91.15,48.25,77.55,3.51,-62.0,Cloudy,Thiran,Medium,Moderate,Good
6036,2025-01-10 00:46:00,MAIN_BLOCK,FLOOR2,Code Studio,106,918.52,91.7,48.5,76.9,3.34,-36.0,Sunny,No_Event,Medium,Moderate,Good
6037,2025-10-25 01:21:00,AMENITY,GROUND,Music Room,106,1435.98,91.7,48.5,76.9,4.2,-74.0,Sunny,No_Event,Medium,Moderate,Good
6038,2025-12-14 12:28:00,AI_BLOCK,FLOOR1,ML Lab,169,2009.47,57.05,32.75,117.85,5.37,-53.0,Cloudy,No_Event,Medium,Moderate,Poor
